"id" "X1" "X2"
"67" "mp_D<U+0435><U+0458>anMrChapo" -5.18057954494226 2.98397926421706
"68" "mp_D<U+0435><U+0458>anMrRad<U+0435>nkovic" -0.0575933407748033 -0.434020232325848
"69" "mp_D<U+0435><U+0458>anNikolic" -2.6042403452982 2.48158338450158
"70" "mp_ElviraKovácsElviraKovach" 1.17089278817039 -0.81376002761017
"71" "mp_EnisImamovic" -1.84023587930543 1.32119281389539
"72" "mp_GoranBogdanovic" -2.62638218099498 2.14967528206502
"73" "mp_GoranCiric" -3.92134398776136 3.52152181512818
"74" "mp_GoranKovach<U+0435>vic" 1.20392145588494 -0.762167465500941
"75" "mp_GoranMlad<U+0435>novic" -0.250517135090619 0.0283652498861907
"76" "mp_GoranVukadinovic" 1.28194623325754 -0.883840395790711
"77" "mp_GordanaDrZoric" 1.41690462842215 -0.971476379425824
"78" "mp_GordanaChomic" -8.97152987572306 5.90462232387692
"79" "mp_GordanaTopic" 0.469714031636034 -0.376534452486141
"80" "mp_GrozdanaBanats" -0.697482449646258 0.309691732213277
"81" "mp_IgorMrB<U+0435>chic" 1.2734510936358 -0.920490531977223
"82" "mp_Ir<U+0435>naAl<U+0435>ksic" 1.23816379453533 -0.85739099798212
"83" "mp_IvanaDinic" 1.25157628371644 -0.877276898693366
"84" "mp_IvanaSto<U+0458>iljkovic" 1.2316204449401 -0.878955219111135
"85" "mp_IvanDrBau<U+0435>r" 1.41088153579931 -0.908029081738927
"86" "mp_IvanKaric" -2.8554466765315 2.98596266019168
"87" "mp_Ivan<U+0408>ovanovic" -1.01456748754055 0.743671155749751
"88" "mp_Ivitsa<U+0408><U+0435>vtic" 1.39224151265876 -0.896806555735595
"89" "mp_KatarinaRakic" 1.19287905570901 -0.829140561141269
"90" "mp_KatarinaShushnjar" 1.32535050514836 -0.860455384617374
"91" "mp_KonstantinArs<U+0435>novic" 1.12310865822662 -0.725448174595478
"92" "mp_KrstimirPantic" 0.0112527330446039 -0.042291354199699
"93" "mp_LászlóVargaLasloVarga" 1.95628089742133 -1.38632605524483
"94" "mp_LjibushkaLakatosh" 1.14535757466111 -0.767274706481274
"95" "mp_LjiljanaDrB<U+0435>ronja" 1.13745514415615 -0.808608418501005
"96" "mp_LjiljanaKosoric" -1.4064921530606 1.4548084056434
"97" "mp_LjiljanaMalushic" 1.22272727514437 -0.854453779704798
"98" "mp_LjiljanaN<U+0435>storovic" 1.30438954889021 -1.01322897755852
"99" "mp_LjubishaProfDrSto<U+0458>mirovic" 0.582721072794029 -0.431953391464883
"100" "mp_LjubitsaMrdakovicTodorovic" 1.21836820955014 -0.78850930978556
"101" "mp_Mari<U+0458>anRistich<U+0435>vic" 1.75268499274352 -1.12212097643352
"102" "mp_Mari<U+0458>aObradovic" -0.334951482982348 0.795622450948986
