"voter_id" "present" "absent" "attendance"
"5509a904273a3904f6e71c8a" 1544 11 0.992926045016077
"5509a904273a3904f6e71c8e" 1546 9 0.994212218649518
"5509a904273a3904f6e71c92" 834 52 0.941309255079007
"5509a904273a3904f6e71c96" 1549 6 0.996141479099678
"5509a904273a3904f6e71c9a" 1154 401 0.742122186495177
"5509a904273a3904f6e71c9e" 1547 8 0.994855305466238
"5509a904273a3904f6e71ca2" 1542 13 0.991639871382637
"5509a904273a3904f6e71ca6" 1540 15 0.990353697749196
"5509a904273a3904f6e71caa" 1495 60 0.961414790996785
"5509a905273a3904f6e71cae" 1431 124 0.920257234726688
"5509a905273a3904f6e71cb2" 1428 127 0.918327974276527
"5509a905273a3904f6e71cb6" 473 3 0.993697478991597
"5509a905273a3904f6e71cba" 1443 112 0.927974276527331
"5509a905273a3904f6e71cbe" 661 894 0.42508038585209
"5509a905273a3904f6e71cc2" 1532 23 0.985209003215434
"5509a905273a3904f6e71cc6" 1437 118 0.92411575562701
"5509a905273a3904f6e71cca" 1001 13 0.987179487179487
"5509a905273a3904f6e71cce" 1007 7 0.993096646942801
"5509a905273a3904f6e71cd2" 985 29 0.971400394477318
"5509a905273a3904f6e71cd6" 1532 23 0.985209003215434
"5509a905273a3904f6e71cda" 564 2 0.996466431095406
"5509a905273a3904f6e71cde" 1179 376 0.758199356913183
"5509a905273a3904f6e71ce2" 1479 76 0.95112540192926
"5509a905273a3904f6e71ce6" 1132 423 0.727974276527331
"5509a906273a3904f6e71cea" 179 1 0.994444444444444
"5509a906273a3904f6e71cee" 1537 18 0.988424437299035
"5509a906273a3904f6e71cf2" 1548 7 0.995498392282958
"5509a906273a3904f6e71cf6" 1359 196 0.87395498392283
"5509a906273a3904f6e71cfa" 1548 7 0.995498392282958
"5509a906273a3904f6e71cfe" 1490 65 0.958199356913183
"5509a906273a3904f6e71d02" 1502 53 0.965916398713826
"5509a906273a3904f6e71d06" 1520 35 0.977491961414791
"5509a906273a3904f6e71d0a" 1288 12 0.990769230769231
"5509a906273a3904f6e71d0e" 1533 22 0.985852090032154
"5509a906273a3904f6e71d12" 1309 246 0.841800643086817
"5509a906273a3904f6e71d16" 1454 101 0.935048231511254
"5509a906273a3904f6e71d1a" 1395 160 0.897106109324759
"5509a906273a3904f6e71d1e" 1239 64 0.95088257866462
"5509a906273a3904f6e71d22" 1539 16 0.989710610932476
"5509a907273a3904f6e71d26" 1519 36 0.976848874598071
"5509a907273a3904f6e71d2a" 1547 8 0.994855305466238
"5509a907273a3904f6e71d32" 1544 11 0.992926045016077
