"id" "family_name" "given_name" "X1" "X2"
"56" "54d2a658273a394ad5dbacba" "Glenda" "Tibor" 40.6501016002743 -13.5991589335485
"57" "54d2a659273a394ad5dbacbc" "Glváè" "Martin" 39.6195332555021 -14.8492721116845
"58" "54d2a65a273a394ad5dbacbe" "Goga" "Pavol" 41.2698670744708 -13.8291203601066
"59" "54d2a65a273a394ad5dbacc0" "Golian" "Ján" -33.301599715757 11.2137082502053
"60" "54d2a665273a394ad5dbacd4" "Jakab" "Elemér" -23.3138730804506 -9.17529051928375
"61" "54d2a667273a394ad5dbacd6" "Jánoš" "Vladimír" 36.6495796281486 -8.56415329224354
"62" "54d2a668273a394ad5dbacd8" "Jasaò" "Viliam" 40.6258890838982 -13.6685778202015
"63" "54d2a66c273a394ad5dbacde" "Kažimír" "Peter" 38.7305193526104 -13.0824402850803
"64" "54d2a670273a394ad5dbace6" "Košútová" "Magda" 37.6531629286123 -17.0898338783086
"65" "54d2a673273a394ad5dbacea" "Kovaèócy" "Marián" 40.5270175547979 -12.0882053136279
"66" "54d2a674273a394ad5dbacec" "Krajkoviè" "Mikuláš" 41.1274132063196 -13.807528244822
"67" "54d2a676273a394ad5dbacf0" "Kubánek" "Stanislav" 39.9648944101745 -13.2274950300377
"68" "54d2a679273a394ad5dbacf4" "Kužma" "Štefan" -33.3689263849579 11.6916224602024
"69" "54d2a67e273a394ad5dbacfe" "Maïariè" "Marek" 37.439847865939 -21.4124431545707
"70" "54d2a67f273a394ad5dbad00" "Mamojka" "Mojmír" 32.5504441648335 -4.19427253568513
"71" "54d2a680273a394ad5dbad02" "Markoviè" "Peter" -35.1506056827186 7.44433192641742
"72" "54d2a681273a394ad5dbad04" "Martinák" "¼uboš" 40.5880506787888 -13.355698209194
"73" "54d2a682273a394ad5dbad06" "Matejièka" "Vladimír" 40.6519935211225 -13.7621857817326
"74" "54d2a690273a394ad5dbad14" "Pado" "Martin" -33.6528946542354 7.24872166840154
"75" "54d2a694273a394ad5dbad16" "Pavlis" "Pavol" 36.6543217077893 -15.9297007517351
"76" "54d2a695273a394ad5dbad18" "Pellegrini" "Peter" 40.5075649679459 -13.6968757317134
"77" "54d2a696273a394ad5dbad1a" "Petrák" "¼ubomír" 41.1041419591767 -13.7972945855505
"78" "54d2a696273a394ad5dbad1c" "Poèiatek" "Ján" 37.4227035207 -15.2316761869986
"79" "54d2a697273a394ad5dbad1e" "Podmanický" "Ján" 37.6906645397091 -14.6709605270815
"80" "54d2a69a273a394ad5dbad24" "Puèík" "Rudolf" 10.9805203457526 2.11294924963738
"81" "54d2a69c273a394ad5dbad28" "Rafaj" "Rafael" 28.9867613378835 17.8059068375086
"82" "54d2a69d273a394ad5dbad2a" "Richter" "Ján" 40.4694468036309 -13.6016544648261
"83" "54d2a69e273a394ad5dbad2c" "Rosová" "Tatiana" -33.8899101872603 7.16830223958324
"84" "54d2a69f273a394ad5dbad2e" "Rošková" "¼ubica" 36.9818290389402 -12.1103020851505
"85" "54d2a6a3273a394ad5dbad34" "Senko" "Ján" 41.2053000336857 -13.8693587724053
"86" "54d2a6ac273a394ad5dbad42" "Štefanec" "Ivan" -34.7926003250154 8.44980779616414
"87" "54d2a6b0273a394ad5dbad46" "Tomanová" "Viera" 35.9054676513373 -17.7066994939365
"88" "54d2a6b2273a394ad5dbad48" "Valocký" "Jozef" 40.9952270933717 -12.8123391120534
"89" "54d2a6b3273a394ad5dbad4a" "Va¾ová" "Jana" 36.031199435895 -11.1864639620307
"90" "54d2a6b4273a394ad5dbad4c" "Vášáryová" "Magdaléna" -33.0882525678862 4.97952587750884
"91" "54d2a6bb273a394ad5dbad52" "Žiga" "Peter" 35.5805562800531 -16.8762649964737
"92" "54d2a70f273a394ad5dbb872" "Aštaryová" "Zuzana" -33.20620595477 17.5189617550837
"93" "54d2a712273a394ad5dbb874" "Beblavý" "Miroslav" -33.5087942816702 5.32632724697469
"94" "54d2a714273a394ad5dbb876" "Blahová" "Natália" -33.5227355143028 17.5374853416487
"95" "54d2a716273a394ad5dbb878" "Bublavý" "Dušan" 39.770611246769 -13.274057545592
"96" "54d2a71b273a394ad5dbb87a" "Dostál" "Ondrej" -33.6609554128764 18.3701728381187
"97" "54d2a71c273a394ad5dbb87c" "Droba" "Juraj" -24.1596184452056 14.1326142288805
"98" "54d2a71d273a394ad5dbb87e" "Dubovcová" "Jana" -34.9412822622291 6.66555483677397
"99" "54d2a71d273a394ad5dbb880" "Ïurkovský" "Andrej" -4.4770069165491 2.56420908145828
"100" "54d2a720273a394ad5dbb884" "Fecko" "Martin" -30.6461497670033 7.60199093844842
"101" "54d2a723273a394ad5dbb886" "Foøt" "Stanislav" -28.5053559523836 18.0218825582509
"102" "54d2a728273a394ad5dbb888" "Galko" "¼ubomír" -4.92745546697977 5.98047758446031
"103" "54d2a72e273a394ad5dbb88a" "Harman" "Ivan" -23.0645034457306 10.4763206123026
"104" "54d2a72e273a394ad5dbb88c" "Hladký" "Pavol" -33.4962204232592 17.5816855992635
"105" "54d2a72f273a394ad5dbb88e" "Homo¾a" "Kamil" -35.2089269265034 7.51239872372689
"106" "54d2a733273a394ad5dbb892" "Chaban" "Ivan" -32.5426345949478 -0.695438472354619
"107" "54d2a734273a394ad5dbb894" "Choma" "Igor" 37.4146853539659 -11.2743797187772
"108" "54d2a735273a394ad5dbb896" "Chren" "Martin" -21.1694273637211 14.1354068486819
"109" "54d2a736273a394ad5dbb898" "Jahnátek" "¼ubomír" 37.207098353776 -14.3226851655906
"110" "54d2a73c273a394ad5dbb89e" "Jurèík" "¼udovít" -20.4582950709325 12.4101165707214
"111" "54d2a73d273a394ad5dbb8a0" "Jurinová" "Erika" -24.8756550174176 9.05352520460089
"112" "54d2a73f273a394ad5dbb8a4" "Kalist" "Peter" -29.5082359871211 13.7695609604897
"113" "54d2a740273a394ad5dbb8a6" "Kaník" "¼udovít" -33.9013548769154 5.53834281932282
"114" "54d2a742273a394ad5dbb8a8" "Kiššová" "Jana" -33.6629019901524 17.6472231167999
"115" "54d2a743273a394ad5dbb8aa" "Kolesík" "Andrej" 40.3843663195137 -15.268594394712
"116" "54d2a743273a394ad5dbb8ac" "Kollár" "Jozef" -32.4314004364234 19.8010576098533
"117" "54d2a748273a394ad5dbb8b0" "Krnáè" "Kamil" -30.0864961643305 13.8551245829004
"118" "54d2a74b273a394ad5dbb8b2" "Kvasnièka" "Marián" -30.1244939181671 10.0159697859953
"119" "54d2a74d273a394ad5dbb8b4" "Laurenèík" "Milan" -28.51687693126 18.0728805101438
"120" "54d2a74e273a394ad5dbb8b6" "Lazár" "Ladislav" 37.1196212073983 -10.7513206059164
"121" "54d2a750273a394ad5dbb8b8" "Lišková" "Iveta" 41.1112788212083 -13.8442212675631
"122" "54d2a750273a394ad5dbb8ba" "Lukáè" "Vincent" 27.613688128276 16.001805306546
"123" "54d2a752273a394ad5dbb8bc" "Majer" "¼uboš" -8.21190090000629 -7.51312299741998
"124" "54d2a754273a394ad5dbb8be" "Marcinèin" "Anton" -29.7320820566881 8.66631157557335
"125" "54d2a756273a394ad5dbb8c0" "Matej" "Ondrej" -35.0900964774821 7.42608466394161
"126" "54d2a757273a394ad5dbb8c2" "Matoviè" "Igor" -8.20265879290374 -7.5102455430399
"127" "54d2a763273a394ad5dbb8cc" "Ondruš" "Branislav" 38.5321816431412 -16.7398201023189
"128" "54d2a764273a394ad5dbb8ce" "Oravec" "Richard" -35.341494517872 7.50668746546789
"129" "54d2a76a273a394ad5dbb8d0" "Pfundtner" "Edita" -29.6598994862716 -4.37278778981747
"130" "54d2a76c273a394ad5dbb8d2" "Poliaèik" "Martin" -28.5779473274673 19.433728323053
"131" "54d2a76d273a394ad5dbb8d4" "Procházka" "Radoslav" -28.4951512785754 2.08646943513802
"132" "54d2a770273a394ad5dbb8d6" "Radošovský" "Marián" -34.9634768420854 5.85244966576258
"133" "54d2a772273a394ad5dbb8d8" "Raši" "Richard" 33.1541150291167 -11.0931706192015
"134" "54d2a772273a394ad5dbb8da" "Riapošová" "Bibiána" 41.3037418155369 -13.8829427805592
"135" "54d2a777273a394ad5dbb8dc" "Saloò" "Marián" 38.223213857468 -17.6112582919106
"136" "54d2a778273a394ad5dbb8de" "Sidor" "Igor" -31.3224556021671 -1.28457857313585
"137" "54d2a77b273a394ad5dbb8e0" "Sólymos" "László" -33.3262221669043 3.44038178070627
"138" "54d2a77c273a394ad5dbb8e2" "Somogyi" "Szilárd" -27.6228388817634 17.2943432802472
"139" "54d2a77d273a394ad5dbb8e4" "Stanko" "Július" -34.9577090878011 7.36199693456105
"140" "54d2a77e273a394ad5dbb8e6" "Stromèek" "Viktor" 36.6299108086016 -13.6671577191341
"141" "54d2a77e273a394ad5dbb8e8" "Suja" "Jaroslav" -28.6338303620886 12.5463083089329
"142" "54d2a77f273a394ad5dbb8ea" "Sulík" "Richard" -32.205329363741 16.5552440289514
"143" "54d2a782273a394ad5dbb8ec" "Štefanov" "Igor" 19.5894166574543 21.1275354316669
"144" "54d2a784273a394ad5dbb8f0" "Šuca" "Peter" 41.0706388182007 -13.8463452149002
"145" "54d2a785273a394ad5dbb8f2" "Švejna" "Ivan" -27.340474690468 -4.17343811437999
"146" "54d2a786273a394ad5dbb8f4" "Švihura" "Richard" -30.590561043549 13.6098218877728
"147" "54d2a788273a394ad5dbb8f6" "Tomèo" "Štefan" -24.8970464226293 14.1780468071436
"148" "54d2a78c273a394ad5dbb8fa" "Vargovèák" "Marek" -35.3176144772408 7.47389083577593
"149" "54d2a78f273a394ad5dbb8fc" "Viskupiè" "Jozef" -27.2822509130846 12.4294517821971
"150" "54d2a78f273a394ad5dbb8fe" "Vitteková" "Anna" 35.3532449760915 -15.0382842418291
"151" "54d2a790273a394ad5dbb900" "Vörös" "Péter" -29.8453682574978 -4.40208229902898
"152" "54d2a794273a394ad5dbb902" "Želiezka" "¼ubomír" 41.0328439093616 -13.7661026983815
"153" "54d2a796273a394ad5dbb904" "Žitòanská" "Jana" -35.1595203767337 6.77473920113172
