"voter_id" "distance"
"54d2a437273a394ad5db928f" 95.2365016147053
"54d2a438273a394ad5db9295" 85.1671010588866
"54d2a443273a394ad5db92ff" 92.7416238768169
"54d2a447273a394ad5db9321" 96.9701466210131
"54d2a44e273a394ad5db936b" 93.4757009162274
"54d2a46c273a394ad5db948d" 93.7672002746345
"54d2a479273a394ad5db9502" 104.884770841999
"54d2a47c273a394ad5db951f" 76.9661073655348
"54d2a4a7273a394ad5db97b3" 65.0644685214052
"54d2a4bb273a394ad5db9822" 100.785106462661
"54d2a4c1273a394ad5db982a" 95.8733899477745
"54d2a4c4273a394ad5db9830" 92.7028155159541
"54d2a4ce273a394ad5db9844" 93.1118167910859
"54d2a4d3273a394ad5db984e" 99.7151505509444
"54d2a4f2273a394ad5db9886" 95.2806022475808
"54d2a4f6273a394ad5db988e" 103.539832539664
"54d2a508273a394ad5db98b6" 46.1615682853036
"54d2a50f273a394ad5db98c0" 97.689184086652
"54d2a516273a394ad5db98d2" 106.682680730205
"54d2a522273a394ad5db98e6" 99.7301561097991
"54d2a523273a394ad5db98e8" 92.650911761722
"54d2a562273a394ad5dba028" 96.375041792905
"54d2a567273a394ad5dba034" 93.8572458370591
"54d2a567273a394ad5dba036" 100.697186070141
"54d2a56e273a394ad5dba044" 98.9665875426788
"54d2a572273a394ad5dba04c" 100.123655799978
"54d2a574273a394ad5dba04e" 103.726956208647
"54d2a577273a394ad5dba050" 103.343074240604
"54d2a579273a394ad5dba054" 108.229679680457
"54d2a57d273a394ad5dba05e" 97.147954402065
"54d2a580273a394ad5dba060" 103.8728680403
"54d2a581273a394ad5dba062" 92.2539919719221
"54d2a58b273a394ad5dba074" 95.9385493448425
"54d2a592273a394ad5dba082" 93.1114992760619
"54d2a596273a394ad5dba08a" 96.1744536429252
"54d2a59b273a394ad5dba094" 98.5225118739734
"54d2a59f273a394ad5dba09a" 94.6948010112572
"54d2a5a3273a394ad5dba0a0" 104.593245486497
"54d2a5a5273a394ad5dba0a8" 100.662577308039
"54d2a5ae273a394ad5dba0b6" 91.7082817922233
"54d2a5b0273a394ad5dba0bc" 98.7163702373588
"54d2a5b3273a394ad5dba0c4" 103.444935145385
"54d2a5b8273a394ad5dba0cc" 95.3409963440605
"54d2a5bd273a394ad5dba0d6" 107.656742626179
"54d2a5c2273a394ad5dba0de" 101.204574313135
"54d2a5cf273a394ad5dba0ee" 97.5310314293935
"54d2a5d0273a394ad5dba0f0" 94.0482024949137
"54d2a5d3273a394ad5dba0f6" 101.273284871096
"54d2a5d4273a394ad5dba0f8" 102.188057763284
"54d2a5d6273a394ad5dba0fc" 102.61578442541
"54d2a5d8273a394ad5dba100" 102.708322099404
"54d2a645273a394ad5dbac9e" 91.6503155397271
"54d2a650273a394ad5dbacac" 96.135953601192
"54d2a656273a394ad5dbacb4" 99.5724556927386
"54d2a658273a394ad5dbacb8" 97.8323711088349
"54d2a658273a394ad5dbacba" 105.465684460976
"54d2a659273a394ad5dbacbc" 109.63117249072
"54d2a65a273a394ad5dbacbe" 103.708886491083
