"normals.1" "normals.2" "parameters.Parameter" "parameters.Loss" "parameters.Direction" "loss_function.Parameter1" "loss_function.Loss1" "loss_function.Parameter_1" "loss_function.Loss_1" "weights.w1" "weights.w2"
"event_22551-1412121600_12" 0.390849584639323 -0.274496090265692 -0.51237081464516 8.36424456392449 -1 2.81542641032369 23.9397000491682 -0.51237081464516 8.36424456392449 0.892523364485981 0.0837696335078534
"event_22551-1412121600_14" 0.25983625701903 0.132697079510785 2.634797418894 0.784281357942633 1 2.634797418894 0.784281357942633 -0.318781853728215 2.24860743966508 0.892523364485981 0.0104712041884817
"event_22551-1412121600_16" -0.0844802579937877 0.00398525184120941 0.106540369871571 0.00352571422931876 1 0.106540369871571 0.00352571422931876 -0.826766251613394 1.88614065112559 0.892523364485981 0.0209424083769634
"event_22551-1412121600_18" 0.0919852429300182 -0.00649396131788055 -0.116168857666198 0.832370271485019 -1 0.754543381952397 4.95226514569233 -0.116168857666198 0.832370271485019 0.892523364485981 0.06282722513089
"event_22551-1412121600_20" 0.152923017698885 0.0465963441130329 -0.188765985102283 1.79334483906586 -1 1.08460343428537 9.18656067259416 -0.188765985102283 1.79334483906586 0.897196261682243 0.0729166666666666
"event_22551-1412121600_22" 0.856065720722109 0.228554023347993 -1.05916943235754 25.8520302428366 -1 6.20025321130415 35.6601495021868 -1.05916943235754 25.8520302428366 0.897196261682243 0.0729166666666666
"event_22551-1412121600_3" 2.38788414110007 -1.56961140850627 4.64908655309676 0 1 4.64908655309676 0 -3.12215131538119 205.650141826406 0.799065420560748 0.128654970760234
"event_22551-1412121600_5" 1.15783523376476 -0.980106036443794 7.17102068169367 23.3525762989102 1 7.17102068169367 23.3525762989102 -1.53051206270019 55.5526370829021 0.799065420560748 0.0818713450292398
"event_22551-1412121600_8" 0.1745088836962 -0.349726317334588 -0.365999754410547 4.35342678561518 -1 1.90939014025292 4.885791078416 -0.365999754410547 4.35342678561518 0.799065420560748 0.0350877192982456
"event_22551-1412121600_9" 2.17494112438787 -0.948618374996503 7.25770483062512 118.707070188938 1 7.25770483062512 118.707070188938 -2.79618604198185 170.02222159151 0.88785046728972 0.178947368421053
"event_22692-1412726400_0" 0.0334301857304302 -0.0656533560085582 -0.0699579044413682 0.438571375820288 -1 0.344990836796459 1.16272637859806 -0.0699579044413682 0.438571375820288 0.808411214953271 0.0346820809248555
