"voter_id" "present" "absent" "attendance"
"54d2a437273a394ad5db928f" 3757 455 0.891975308641975
"54d2a438273a394ad5db9295" 3650 562 0.866571699905033
"54d2a440273a394ad5db92e3" 2789 1173 0.703937405350833
"54d2a445273a394ad5db930a" 3138 1074 0.745014245014245
"54d2a44e273a394ad5db936b" 3643 569 0.864909781576448
"54d2a452273a394ad5db9389" 3070 1142 0.728869895536562
"54d2a4bb273a394ad5db9822" 3608 604 0.856600189933523
"54d2a4c1273a394ad5db982a" 3708 504 0.88034188034188
"54d2a4d3273a394ad5db984e" 4041 171 0.959401709401709
"54d2a4f2273a394ad5db9886" 3457 755 0.820750237416904
"54d2a4f6273a394ad5db988e" 1996 331 0.857756768371294
"54d2a50f273a394ad5db98c0" 3541 671 0.840693257359924
"54d2a562273a394ad5dba028" 3679 533 0.873456790123457
"54d2a567273a394ad5dba034" 3732 480 0.886039886039886
"54d2a567273a394ad5dba036" 3595 617 0.853513770180437
"54d2a56e273a394ad5dba044" 3658 554 0.868471035137702
"54d2a577273a394ad5dba050" 651 57 0.919491525423729
"54d2a579273a394ad5dba054" 3786 426 0.898860398860399
"54d2a580273a394ad5dba060" 4131 81 0.980769230769231
"54d2a581273a394ad5dba062" 3203 1009 0.760446343779677
"54d2a59b273a394ad5dba094" 3758 454 0.892212725546059
"54d2a5a3273a394ad5dba0a0" 4096 116 0.972459639126306
"54d2a5a4273a394ad5dba0a4" 4 23 0.148148148148148
"54d2a5a5273a394ad5dba0a8" 3861 351 0.916666666666667
"54d2a5ac273a394ad5dba0b4" 3089 873 0.779656739020697
"54d2a5b0273a394ad5dba0bc" 3021 941 0.762493690055527
"54d2a5b3273a394ad5dba0c4" 3795 417 0.900997150997151
"54d2a5b8273a394ad5dba0cc" 3418 544 0.862695608278647
"54d2a5bd273a394ad5dba0d6" 3658 304 0.923271075214538
"54d2a5c2273a394ad5dba0de" 3909 303 0.928062678062678
"54d2a5d3273a394ad5dba0f6" 3848 364 0.91358024691358
"54d2a5d4273a394ad5dba0f8" 758 107 0.876300578034682
"54d2a5d6273a394ad5dba0fc" 3594 618 0.853276353276353
"54d2a5d8273a394ad5dba100" 3776 436 0.896486229819563
"54d2a63a273a394ad5dbac94" 3554 200 0.946723494938732
"54d2a649273a394ad5dbaca4" 3902 310 0.926400759734093
"54d2a650273a394ad5dbacac" 2948 1014 0.744068652195861
"54d2a651273a394ad5dbacae" 2613 1349 0.659515396264513
"54d2a656273a394ad5dbacb4" 3847 365 0.913342830009497
"54d2a657273a394ad5dbacb6" 3927 285 0.932336182336182
"54d2a658273a394ad5dbacb8" 3748 464 0.889838556505223
"54d2a658273a394ad5dbacba" 4051 161 0.961775878442545
"54d2a65a273a394ad5dbacbe" 4072 140 0.9667616334283
"54d2a65b273a394ad5dbacc2" 3934 278 0.933998100664767
"54d2a665273a394ad5dbacd4" 3137 1075 0.744776828110161
"54d2a667273a394ad5dbacd6" 3913 299 0.929012345679012
"54d2a668273a394ad5dbacd8" 4042 170 0.959639126305793
"54d2a670273a394ad5dbace6" 3884 328 0.922127255460589
"54d2a673273a394ad5dbacea" 4120 92 0.978157644824311
"54d2a674273a394ad5dbacec" 4128 84 0.98005698005698
"54d2a676273a394ad5dbacf0" 4009 203 0.951804368471035
"54d2a67b273a394ad5dbacf8" 3883 329 0.921889838556505
"54d2a67d273a394ad5dbacfc" 4107 105 0.975071225071225
"54d2a67f273a394ad5dbad00" 3441 771 0.816951566951567
"54d2a681273a394ad5dbad04" 4090 122 0.971035137701804
"54d2a682273a394ad5dbad06" 4081 131 0.968898385565052
"54d2a683273a394ad5dbad08" 3585 627 0.851139601139601
"54d2a68a273a394ad5dbad0c" 4037 175 0.958452041785375
"54d2a68b273a394ad5dbad0e" 3953 259 0.938509021842355
"54d2a68d273a394ad5dbad10" 4081 131 0.968898385565052
"54d2a695273a394ad5dbad18" 249 1 0.996
"54d2a696273a394ad5dbad1a" 4004 208 0.950617283950617
"54d2a697273a394ad5dbad1e" 3630 582 0.861823361823362
"54d2a69f273a394ad5dbad2e" 4076 136 0.967711301044634
"54d2a6a3273a394ad5dbad34" 4037 175 0.958452041785375
"54d2a6a4273a394ad5dbad36" 3360 852 0.797720797720798
"54d2a6ac273a394ad5dbad42" 3110 349 0.89910378722174
"54d2a6b0273a394ad5dbad46" 3718 494 0.882716049382716
"54d2a6b2273a394ad5dbad48" 4099 113 0.973171889838557
"54d2a6b3273a394ad5dbad4a" 3648 564 0.866096866096866
"54d2a6b4273a394ad5dbad4c" 2081 736 0.738729144479943
"54d2a6bb273a394ad5dbad54" 3201 687 0.823302469135803
"54d2a712273a394ad5dbb874" 2199 618 0.780617678381257
"54d2a716273a394ad5dbb878" 4037 175 0.958452041785375
"54d2a71c273a394ad5dbb87c" 1394 199 0.875078468298807
"54d2a71e273a394ad5dbb882" 3693 519 0.876780626780627
"54d2a720273a394ad5dbb884" 3819 393 0.906695156695157
"54d2a728273a394ad5dbb888" 1992 335 0.856037816931672
"54d2a732273a394ad5dbb890" 3065 1147 0.727682811016144
"54d2a734273a394ad5dbb894" 3493 719 0.829297245963913
"54d2a735273a394ad5dbb896" 1456 137 0.913998744507219
"54d2a738273a394ad5dbb89a" 3927 285 0.932336182336182
"54d2a73d273a394ad5dbb8a0" 3752 460 0.890788224121557
"54d2a73e273a394ad5dbb8a2" 319 184 0.634194831013916
"54d2a740273a394ad5dbb8a6" 2928 1034 0.73902069661787
"54d2a743273a394ad5dbb8aa" 3993 219 0.948005698005698
"54d2a743273a394ad5dbb8ac" 1417 176 0.889516635279347
"54d2a746273a394ad5dbb8ae" 1318 275 0.82736974262398
"54d2a74b273a394ad5dbb8b2" 3745 467 0.889126305792972
"54d2a750273a394ad5dbb8b8" 4098 114 0.972934472934473
"54d2a757273a394ad5dbb8c2" 3415 797 0.810778727445394
"54d2a758273a394ad5dbb8c4" 1745 582 0.749892565535024
"54d2a75c273a394ad5dbb8c6" 1114 479 0.699309478970496
"54d2a760273a394ad5dbb8c8" 2581 878 0.746169413125181
"54d2a762273a394ad5dbb8ca" 1895 432 0.814353244520842
"54d2a76c273a394ad5dbb8d2" 2025 302 0.870219166308552
"54d2a76d273a394ad5dbb8d4" 1066 260 0.803921568627451
"54d2a770273a394ad5dbb8d6" 607 226 0.728691476590636
"54d2a772273a394ad5dbb8d8" 3358 854 0.797245963912631
"54d2a772273a394ad5dbb8da" 4065 147 0.965099715099715
"54d2a77b273a394ad5dbb8e0" 3515 697 0.834520417853751
"54d2a77f273a394ad5dbb8ea" 1730 597 0.743446497636442
"54d2a784273a394ad5dbb8f0" 3979 233 0.944681861348528
"54d2a785273a394ad5dbb8f2" 3525 687 0.836894586894587
"54d2a78a273a394ad5dbb8f8" 3407 805 0.808879392212726
"54d2a78f273a394ad5dbb8fc" 3478 734 0.825735992402659
"54d2a78f273a394ad5dbb8fe" 4006 206 0.951092117758784
"54d2a790273a394ad5dbb900" 551 202 0.731739707835325
"54d2a794273a394ad5dbb902" 3956 256 0.939221272554606
"54d2a796273a394ad5dbb904" 23 4 0.851851851851852
"54d2a7e9273a394ad5dbc388" 4118 94 0.977682811016144
"54d2a7eb273a394ad5dbc38a" 4036 176 0.958214624881291
"54d2a7ec273a394ad5dbc38c" 3854 358 0.915004748338082
"54d2a7ee273a394ad5dbc38e" 3872 340 0.919278252611586
"54d2a7f0273a394ad5dbc390" 518 235 0.687915006640106
"54d2a7f1273a394ad5dbc392" 3442 770 0.817188983855651
"54d2a7f4273a394ad5dbc394" 4102 110 0.973884140550807
"54d2a7f5273a394ad5dbc396" 3443 769 0.817426400759734
"54d2a7f6273a394ad5dbc398" 3980 232 0.944919278252612
"54d2a7f8273a394ad5dbc39a" 4058 154 0.96343779677113
"54d2a7fa273a394ad5dbc39c" 4145 67 0.984093067426401
"54d2a800273a394ad5dbc39e" 4074 138 0.967236467236467
"54d2a805273a394ad5dbc3a0" 4117 95 0.977445394112061
"54d2a809273a394ad5dbc3a2" 4147 65 0.984567901234568
"54d2a80a273a394ad5dbc3a4" 4064 148 0.964862298195632
"54d2a80b273a394ad5dbc3a6" 693 125 0.84718826405868
"54d2a80b273a394ad5dbc3a8" 4117 95 0.977445394112061
"54d2a80c273a394ad5dbc3aa" 3505 707 0.832146248812915
"54d2a80d273a394ad5dbc3ac" 3785 427 0.898622981956315
"54d2a80d273a394ad5dbc3ae" 4114 98 0.97673314339981
"54d2a80f273a394ad5dbc3b0" 3025 276 0.916388973038473
"54d2a810273a394ad5dbc3b2" 4122 90 0.978632478632479
"54d2a817273a394ad5dbc3b4" 3874 338 0.919753086419753
"54d2a81a273a394ad5dbc3b6" 3822 390 0.907407407407407
"54d2a81a273a394ad5dbc3b8" 4100 112 0.97340930674264
"54d2a81c273a394ad5dbc3ba" 4040 172 0.959164292497626
"54d2a823273a394ad5dbc3bc" 4102 110 0.973884140550807
"54d2a824273a394ad5dbc3be" 3606 606 0.856125356125356
"54d2a82c273a394ad5dbc3c0" 3991 221 0.947530864197531
"54d2a82f273a394ad5dbc3c2" 3547 665 0.842117758784425
"54d2a830273a394ad5dbc3c4" 3360 852 0.797720797720798
"54d2a832273a394ad5dbc3c6" 3704 508 0.879392212725546
"54d2a837273a394ad5dbc3c8" 4094 118 0.971984805318139
"54d2a83b273a394ad5dbc3ca" 3975 237 0.943732193732194
"54d2a83b273a394ad5dbc3cc" 3916 296 0.929724596391263
"54d2a83e273a394ad5dbc3ce" 3992 220 0.947768281101614
"54d2a83f273a394ad5dbc3d0" 3238 100 0.970041941282205
"54d2a841273a394ad5dbc3d2" 3497 715 0.830246913580247
"54d2a843273a394ad5dbc3d4" 4065 147 0.965099715099715
"54d2a846273a394ad5dbc3d6" 1908 701 0.731314679954005
"54d2a84a273a394ad5dbc3d8" 4099 113 0.973171889838557
"54d2a84b273a394ad5dbc3da" 3846 366 0.913105413105413
"54d2a84c273a394ad5dbc3dc" 480 273 0.637450199203187
"54d2a853273a394ad5dbc3de" 3750 462 0.89031339031339
"54d2a856273a394ad5dbc3e0" 3894 318 0.924501424501424
"54d2a859273a394ad5dbc3e2" 2897 482 0.857354246818585
"54d2a85b273a394ad5dbc3e4" 2889 570 0.835212489158716
"54d2a863273a394ad5dbc526" 3883 79 0.980060575466936
