"id" "normals.1" "normals.2" "parameters.Parameter" "parameters.Loss" "included"
"1" "55016bf7273a3961a60431cc" 3.11331603223099 4.61132700649483 122.078973493271 97.4390264465189 1
"2" "55016c3d273a3961a604e414" 0 0 2360.67981052625 0 1
"3" "55016d04273a3961a606ed84" 9.16440287719479 1.9227120474254 -123.07415148626 162.693671502949 1
"4" "55016d4a273a3961a6079fa4" -1.62383236220696 -2.13204948635355 -77.534940221454 244.16377409827 1
"5" "55016d8d273a3961a60851be" 8.33756625011518 -2.14025284482474 153.947135036982 851.546378715584 1
"6" "55016db2273a3961a608b322" 10.4695684299748 1.31099222809116 -239.656699786657 35.2038408972679 1
"7" "55016f0d273a3961a60c1628" 0.202911885618352 0.28145262994857 11.5170393056484 6.64352774319216 1
"8" "55016ffd273a3961a60e67f4" 7.72805708425367 0.188793585237206 184.191615966701 0 1
"9" "550170a2273a3961a61001b8" 0.530281254354466 -0.620633651584237 30.0309159111057 147.20958150185 1
"10" "550170a4273a3961a6100678" 6.6353010726367 -2.90944510384941 232.965362385415 672.295494836392 1
"11" "550170ee273a3961a610c0e8" 0.152812615549452 -0.163801139915944 9.18554337466379 0.862845994371339 1
"12" "550171df273a3961a6131796" 8.19821403000802 -1.00668793773446 137.713998119124 0 1
"13" "550171eb273a3961a6133546" 2.82427802678385 -1.00945021800128 126.179138619877 229.044044441345 1
"14" "550172b8273a3961a6152bb2" 4.92053980795993 -3.07594938880018 182.276059670094 787.836804317339 1
"15" "550172b9273a3961a6152f42" -2.00880319722665 -1.03202852456157 -80.5563856840707 120.217527284651 1
"16" "550172e7273a3961a615a146" 3.47950298896379 -0.427987445915215 144.278106768416 407.987206958934 1
"17" "55017307273a3961a615ed46" 0 0 2360.67981052625 0 1
"18" "55017318273a3961a61615a6" 6.61471873882398 -1.98617156343607 9.69458715427603 0 1
"19" "55017318273a3961a61616d6" -5.03952716074569 2.30715193493956 -115.445971811115 1354.17927466833 1
"20" "5501731a273a3961a6161b96" -2.81268875678472 0.396518865721655 -115.237445089129 915.46036421327 1
"21" "55017322273a3961a6162fc6" -6.6720760779001 1.51253082331165 -32.8623000514147 256.329985183596 1
"22" "5501735e273a3961a616c312" 6.44016062465227 -1.60296120588341 -0.187883816950947 0 1
"23" "5501736e273a3961a616eb72" -4.58735958849868 3.06433849347543 -150.656662854157 1167.42314531017 1
"24" "55017389273a3961a6173052" -6.43375234431169 1.68738303273358 8.7199527559337 11.5285434920413 1
"25" "5501738b273a3961a61733e2" -2.63569645784342 0.802557926203212 -117.185996538936 402.954187564301 1
"26" "5501738f273a3961a6173d62" -0.583246596972308 -0.554052041858083 -27.5862792214 6.39462979428632 1
