"id" "family_name" "given_name" "X1" "X2"
"1" "54d2a437273a394ad5db928f" "Brocka" "Július" -45.3049274529627 27.5865663889451
"2" "54d2a438273a394ad5db9295" "Bugár" "Béla" -44.5139005248834 24.8460575296126
"3" "54d2a440273a394ad5db92e3" "Dzurinda" "Mikuláš" -32.2059859595333 17.8267127543159
"4" "54d2a445273a394ad5db930a" "Fige¾" "Ján" -36.5958161152192 31.3057137968712
"5" "54d2a44e273a394ad5db936b" "Hrušovský" "Pavol" -43.7393190142763 26.9159082564972
"6" "54d2a452273a394ad5db9389" "Chmel" "Rudolf" -40.2042321926829 17.2067041608539
"7" "54d2a4bb273a394ad5db9822" "Faiè" "Vladimír" 26.9289769173246 -8.27100631643546
"8" "54d2a4c1273a394ad5db982a" "Fronc" "Martin" -42.0829440373967 22.0596831359075
"9" "54d2a4d3273a394ad5db984e" "Jarjabek" "Dušan" 29.5077736547924 -9.27186673222723
"10" "54d2a4f2273a394ad5db9886" "Muránsky" "Peter" -40.0101320296951 22.8307570046066
"11" "54d2a4f6273a394ad5db988e" "Osuský" "Peter" -18.6930223569348 -21.1029880497618
"12" "54d2a50f273a394ad5db98c0" "Šebej" "František" -44.6317710660138 31.4933351013749
"13" "54d2a562273a394ad5dba028" "Abrhan" "Pavol" -41.0072259318249 26.8147896495725
"14" "54d2a567273a394ad5dba034" "Bastrnák" "Tibor" -47.8115986685139 28.7460468059186
"15" "54d2a567273a394ad5dba036" "Baška" "Jaroslav" 26.5494334919291 -11.0497327870418
"16" "54d2a56e273a394ad5dba044" "Blanár" "Juraj" 23.607919321927 -6.3189408094642
"17" "54d2a577273a394ad5dba050" "Èaploviè" "Dušan" 0.93628290230169 -1.28995120009112
"18" "54d2a579273a394ad5dba054" "Èíž" "Miroslav" 27.3666040546182 -8.61823121662272
"19" "54d2a580273a394ad5dba060" "Gabániová" "Darina" 30.2403943730235 -9.4365298637263
"20" "54d2a581273a394ad5dba062" "Gál" "Gábor" -40.3883945003754 26.8007506677512
"21" "54d2a59b273a394ad5dba094" "Kondrót" "Maroš" 27.4925385204703 -9.58691500883423
"22" "54d2a5a3273a394ad5dba0a0" "Laššáková" "Jana" 29.1399194973138 -7.77270436000934
"23" "54d2a5a5273a394ad5dba0a8" "Madej" "Róbert" 28.7152374170807 -8.86767892048211
"24" "54d2a5ac273a394ad5dba0b4" "Mikloš" "Ivan" -39.9205262202587 17.3118248717525
"25" "54d2a5b0273a394ad5dba0bc" "Mikuš" "Jozef" -40.1971938533619 23.8120650890683
"26" "54d2a5b3273a394ad5dba0c4" "Muòko" "Dušan" 27.959612180269 -8.38475431369626
"27" "54d2a5b8273a394ad5dba0cc" "Novotný" "Viliam" -40.4623455596936 11.8608680247281
"28" "54d2a5bd273a394ad5dba0d6" "Paška" "Pavol" 27.550017187975 -5.7408532225839
"29" "54d2a5c2273a394ad5dba0de" "Pøidal" "Alojz" -45.8936753719114 27.7436250787219
"30" "54d2a5d3273a394ad5dba0f6" "Varga" "Ivan" 27.9965217722504 -11.0136017412925
"31" "54d2a5d4273a394ad5dba0f8" "Vážny" "¼ubomír" 6.33702372095785 5.35546251286144
"32" "54d2a5d6273a394ad5dba0fc" "Záhumenský" "Marian" 20.0796387696981 -2.12359440809274
"33" "54d2a5d8273a394ad5dba100" "Zmajkovièová" "Renáta" 28.3485027515731 -9.85840696305291
"34" "54d2a63a273a394ad5dbac94" "Babiè" "Ján" 27.9762695818926 -4.51619844143708
"35" "54d2a649273a394ad5dbaca4" "Demian" "Jaroslav" 21.2271967101697 -3.10315837484688
"36" "54d2a650273a394ad5dbacac" "Fedor" "Martin" -36.4709152262453 15.159102164012
"37" "54d2a651273a394ad5dbacae" "Frešo" "Pavol" -32.5931117585035 20.4937346468071
"38" "54d2a656273a394ad5dbacb4" "Galis" "Dušan" 22.8512300022592 -2.75615299372383
"39" "54d2a657273a394ad5dbacb6" "Géci" "Milan" 28.5846440639522 -8.99947401033262
"40" "54d2a658273a394ad5dbacb8" "Gibalová" "Monika" -48.3448200548857 18.1607579241418
"41" "54d2a658273a394ad5dbacba" "Glenda" "Tibor" 29.6898551000225 -9.26480440396094
"42" "54d2a65a273a394ad5dbacbe" "Goga" "Pavol" 29.5248275809759 -9.22668477581541
"43" "54d2a65b273a394ad5dbacc2" "Greèková" "Lea" 29.1567063722011 -8.21099642441733
"44" "54d2a665273a394ad5dbacd4" "Jakab" "Elemér" -40.4311223765623 24.0397173995376
"45" "54d2a667273a394ad5dbacd6" "Jánoš" "Vladimír" 28.495649858237 -7.59311686203905
"46" "54d2a668273a394ad5dbacd8" "Jasaò" "Viliam" 29.4347005235357 -9.09744379759254
"47" "54d2a670273a394ad5dbace6" "Košútová" "Magda" 28.2490822732319 -7.95488141348797
"48" "54d2a673273a394ad5dbacea" "Kovaèócy" "Marián" 30.2833386491607 -9.40417754802503
"49" "54d2a674273a394ad5dbacec" "Krajkoviè" "Mikuláš" 30.2129751110007 -9.42978558579211
"50" "54d2a676273a394ad5dbacf0" "Kubánek" "Stanislav" 29.5078463633145 -11.4860333157986
"51" "54d2a67b273a394ad5dbacf8" "Lebocký" "Tibor" 28.7340895658666 -8.85672900784574
"52" "54d2a67d273a394ad5dbacfc" "Lukša" "Michal" 29.9725407148632 -9.3085629793138
"53" "54d2a67f273a394ad5dbad00" "Mamojka" "Mojmír" 25.6848554971114 -8.10105807775195
"54" "54d2a681273a394ad5dbad04" "Martinák" "¼uboš" 30.0580161971015 -9.31346424412106
"55" "54d2a682273a394ad5dbad06" "Matejièka" "Vladimír" 29.9831739066421 -9.29005781123193
"56" "54d2a683273a394ad5dbad08" "Mazúrová" "Viera" 26.346104721854 -5.41867778857146
"57" "54d2a68a273a394ad5dbad0c" "Mojš" "Milan" 29.2529937522312 -9.19004087046776
"58" "54d2a68b273a394ad5dbad0e" "Müllerová" "Emília" 29.0653518247507 -9.0592250696395
"59" "54d2a68d273a394ad5dbad10" "Nachtmannová" "O¾ga" 29.8078151351544 -9.24080312861976
"60" "54d2a695273a394ad5dbad18" "Pellegrini" "Peter" 0.966240887023765 -1.24187252995074
"61" "54d2a696273a394ad5dbad1a" "Petrák" "¼ubomír" 29.2007588001957 -9.19666065828732
"62" "54d2a697273a394ad5dbad1e" "Podmanický" "Ján" 23.4820091550754 -5.44482710931963
"63" "54d2a69f273a394ad5dbad2e" "Rošková" "¼ubica" 29.0500021760977 -7.80580422312476
"64" "54d2a6a3273a394ad5dbad34" "Senko" "Ján" 29.8221571049229 -9.14427745232539
"65" "54d2a6a4273a394ad5dbad36" "Simon" "Zsolt" -43.4099814749523 27.9453613707618
"66" "54d2a6ac273a394ad5dbad42" "Štefanec" "Ivan" -40.869855627967 13.5097853802517
"67" "54d2a6b0273a394ad5dbad46" "Tomanová" "Viera" 2.1266545748356 -2.3912353821719
"68" "54d2a6b2273a394ad5dbad48" "Valocký" "Jozef" 30.0756958378447 -9.30823549878303
"69" "54d2a6b3273a394ad5dbad4a" "Va¾ová" "Jana" 17.808885702674 -2.65168729507828
"70" "54d2a6b4273a394ad5dbad4c" "Vášáryová" "Magdaléna" -28.8473396119245 -4.11616038061023
"71" "54d2a6bb273a394ad5dbad54" "Žitòanská" "Lucia" -42.1446006261023 21.1716808353192
"72" "54d2a712273a394ad5dbb874" "Beblavý" "Miroslav" -30.0350463415553 -6.23203996008888
"73" "54d2a716273a394ad5dbb878" "Bublavý" "Dušan" 29.7008803733558 -9.89619939094708
"74" "54d2a71c273a394ad5dbb87c" "Droba" "Juraj" -12.6434930788613 -17.4509257482699
"75" "54d2a71e273a394ad5dbb882" "Érsek" "Árpád" -47.0694956413829 30.3044483450348
"76" "54d2a720273a394ad5dbb884" "Fecko" "Martin" -41.4974745579946 -1.59063142383336
"77" "54d2a728273a394ad5dbb888" "Galko" "¼ubomír" -20.3012731424548 -20.9316609686602
"78" "54d2a732273a394ad5dbb890" "Hudacký" "Ján" -33.2051516519835 13.2902088431238
"79" "54d2a734273a394ad5dbb894" "Choma" "Igor" 14.1561740169866 -9.2233996339822
"80" "54d2a735273a394ad5dbb896" "Chren" "Martin" -13.6446235388466 -17.9356539492379
"81" "54d2a738273a394ad5dbb89a" "Janíková" "Mária" 28.7166881122627 -8.95627249460594
"82" "54d2a73d273a394ad5dbb8a0" "Jurinová" "Erika" -41.9480874614534 -0.998095559779697
"83" "54d2a73e273a394ad5dbb8a2" "Jurzyca" "Eugen" -3.10762642648939 3.56473908606109
"84" "54d2a740273a394ad5dbb8a6" "Kaník" "¼udovít" -37.557444350623 19.0570403288774
"85" "54d2a743273a394ad5dbb8aa" "Kolesík" "Andrej" 28.8867623792142 -9.01403008495909
"86" "54d2a743273a394ad5dbb8ac" "Kollár" "Jozef" -12.7725920097119 -17.667902257132
"87" "54d2a746273a394ad5dbb8ae" "Krajcer" "Daniel" -18.5884834676112 -16.6219740866366
"88" "54d2a74b273a394ad5dbb8b2" "Kvasnièka" "Marián" -44.6169498724679 24.6749402549178
"89" "54d2a750273a394ad5dbb8b8" "Lišková" "Iveta" 29.9727506525502 -9.31359667452759
"90" "54d2a757273a394ad5dbb8c2" "Matoviè" "Igor" -35.0284259616761 -1.50877479946473
"91" "54d2a758273a394ad5dbb8c4" "Mihál" "Jozef" -10.466877594422 -18.9110055298834
"92" "54d2a75c273a394ad5dbb8c6" "Miškov" "Juraj" -9.80768032667021 -13.2542695848053
"93" "54d2a760273a394ad5dbb8c8" "Nagy" "József" -32.731986904071 15.0319130176599
"94" "54d2a762273a394ad5dbb8ca" "Nicholsonová" "Lucia" -19.4096157441143 -19.6018422477302
"95" "54d2a76c273a394ad5dbb8d2" "Poliaèik" "Martin" -19.9995983764735 -21.4610839166692
"96" "54d2a76d273a394ad5dbb8d4" "Procházka" "Radoslav" -15.1599245439895 -1.53116674495058
"97" "54d2a770273a394ad5dbb8d6" "Radošovský" "Marián" -5.57164880873352 6.77085686844102
"98" "54d2a772273a394ad5dbb8d8" "Raši" "Richard" 24.7094878345882 -4.12853055788817
"99" "54d2a772273a394ad5dbb8da" "Riapošová" "Bibiána" 29.5142284192922 -9.19636957707268
"100" "54d2a77b273a394ad5dbb8e0" "Sólymos" "László" -44.7374103384094 27.3081875941937
"101" "54d2a77f273a394ad5dbb8ea" "Sulík" "Richard" -15.3112400079518 -18.5448594609912
"102" "54d2a784273a394ad5dbb8f0" "Šuca" "Peter" 28.9383378729707 -9.0515407679729
"103" "54d2a785273a394ad5dbb8f2" "Švejna" "Ivan" -46.2311140655895 29.0856100085652
"104" "54d2a78a273a394ad5dbb8f8" "Uhliarik" "Ivan" -42.5116690367188 25.517829234033
"105" "54d2a78f273a394ad5dbb8fc" "Viskupiè" "Jozef" -38.4714677604223 -5.73198021297794
"106" "54d2a78f273a394ad5dbb8fe" "Vitteková" "Anna" 29.2123281881599 -8.91605963290121
"107" "54d2a790273a394ad5dbb900" "Vörös" "Péter" -5.52160451616073 6.89176296246914
"108" "54d2a794273a394ad5dbb902" "Želiezka" "¼ubomír" 28.7516080082564 -7.60579025692194
