"id" "family_name" "given_name" "X1" "X2"
"76" "5957" "Putnová" "Anna" 9.69651742181786 16.2698441248941
"77" "5960" "Rykala" "Adam" -3.733362293727 -3.71386867864504
"78" "5962" "Semelová" "Marta" 12.0768472114062 -18.1945488704781
"79" "5964" "Skalický" "Jiøí" 12.7343374600444 17.2449018516361
"80" "5965" "Sklenák" "Roman" -12.0959459912072 -3.32972699815722
"81" "5969" "Stanjura" "Zbynìk" 15.0388274747696 14.483903526351
"82" "5975" "Štìtina" "Jiøí" 5.84744110523161 -0.250369503869711
"83" "5979" "Váhalová" "Dana" -9.60318500940672 -0.69290654217429
"84" "5980" "Váòa" "Roman" -10.1369435609632 -0.802772410521234
"85" "5987" "Zemánek" "Jiøí" -7.76481065963861 -0.137111236538511
"86" "5989" "Zemek" "Václav" -13.027555600649 -1.30444945091764
"87" "5990" "Fischerová" "Jana" 15.4299255574604 16.0117331332114
"88" "5991" "Novotný" "Josef" -3.30023952410304 -5.00793102423557
"89" "5999" "Strnadlová" "Miroslava" -3.52073234590548 -6.85220473379614
"90" "6002" "Bìhounek" "Jiøí" -9.30507470853028 1.31407994993041
"91" "6007" "Svoboda" "Bohuslav" 10.8819884573632 6.15020257778075
"92" "6074" "Fiala" "Petr" 14.2995567492479 14.0776517697645
"93" "6079" "Blažek" "Pavel" 12.890916721741 10.8927795885513
"94" "6105" "Okamura" "Tomio" 11.6164331495468 -5.42503566031068
"95" "6113" "Jakubèík" "Igor" -9.55808418601885 -6.88265736462799
"96" "6134" "Podivínský" "Tomáš Jan" -8.99359750885461 2.4511705346109
"97" "6136" "Benešová" "Marie" -12.1740141232847 -2.76382079009445
"98" "6137" "Vácha" "František" 9.56035245583542 12.5445072736531
"99" "6138" "Bìlobrádek" "Pavel" -6.35528170787048 2.6809761923333
"100" "6139" "Hájek" "Josef" -13.7177644717295 -4.53354843357886
"101" "6140" "Komárek" "Martin" -12.4183877420852 -1.4319593155251
"102" "6141" "Havlová" "Olga" 11.1387090617732 -2.62557360018107
"103" "6142" "Herman" "Daniel" -9.71615588123111 3.23216590358038
"104" "6143" "Berkovec" "Stanislav" -13.0468500904922 1.97878988030069
"105" "6144" "Šrámek" "Pavel" -9.95943032738235 3.44295002977119
"106" "6145" "Šarapatka" "Milan" 5.31476244492387 -7.3175705146842
"107" "6146" "Adam" "Petr" 7.85260513047814 -4.3132245614213
"108" "6147" "Adamová" "Markéta" 12.9255442956778 12.4813274769948
"109" "6148" "Andrle Sylor" "Augustin Karel" 3.76191836599602 6.28986878505418
"110" "6149" "Aulická Jírovcová" "Hana" 7.53948531412031 -12.668856256758
"111" "6150" "Babiš" "Andrej" -7.50943896251856 -0.450414886241213
"112" "6151" "Babiš" "Miloš" -15.0884714393579 0.732679257136942
"113" "6153" "Sedláø" "Martin" -11.0973407935427 2.03605260198733
"114" "6154" "Ženíšek" "Marek" 9.58663598115383 12.5238682600342
"115" "6155" "Zimola" "Jiøí" -1.53308451718346 -0.136980113312837
"116" "6156" "Zelienková" "Kristýna" -10.5231837570443 2.47086770509711
"117" "6157" "Zavadil" "Jaroslav" -5.32285839000217 -5.63998015980711
"118" "6158" "Rais" "Karel" -14.3436727269262 1.89706422879747
"119" "6159" "Zahradníèek" "Josef" 12.5945643997691 -18.5996762557195
"120" "6160" "Wernerová" "Markéta" -7.78512764018023 -4.3804688383075
"121" "6161" "Vyzula" "Rostislav" -11.2344307801725 0.626021231280021
"122" "6162" "Vozka" "Vlastimil" -13.4558121017336 1.26218277128852
"123" "6163" "Vozdecký" "Josef" -11.8115815651815 1.21009437662309
"124" "6164" "Vondrášek" "Josef" 10.1711834311412 -17.337685336137
"125" "6165" "Vondráèek" "Radek" -14.4625392058304 1.37017701554967
"126" "6166" "Volný" "Jan" -9.14077662660422 -0.129202058913581
"127" "6167" "Volèík" "Pavel" -14.0559194897555 2.83183800071547
"128" "6168" "Válková" "Helena" -8.92555214091898 0.506457862658542
"129" "6169" "Valenta" "Jiøí" 12.8694659976047 -19.0200532694682
"130" "6170" "Uhlík" "Josef" -9.95443387712623 4.39136353893254
"131" "6171" "Plzák" "Pavel" -10.5066936829138 3.56613665872811
"132" "6172" "Okleštìk" "Ladislav" -12.7845094297187 0.367550489423822
"133" "6173" "Nytrová" "Pavlína" -8.24494181154365 -4.71575845139874
"134" "6174" "Nykl" "Igor" -10.8841543509313 -2.21955391670641
"135" "6175" "Novotný" "Martin" 12.5209395880496 10.7809607647012
"136" "6176" "Nováková" "Nina" 6.68244456917927 13.1904599138201
"137" "6177" "Balaštíková" "Margita" -11.526441060541 -0.840282390772708
"138" "6178" "Bartošek" "Jan" -6.5584772937389 6.11384850270228
"139" "6179" "Benešík" "Ondøej" -5.35765562484338 3.55774339888214
"140" "6180" "Berdychová" "Martina" -12.7440892419149 1.6513464214401
"141" "6181" "Beznoska" "Adolf" 9.51307445144795 10.0168203146364
"142" "6182" "Birke" "Jan" -9.71096950693932 -1.45157030417158
"143" "6183" "Borka" "Jaroslav" 11.6397125056168 -18.7226501397174
"144" "6184" "Brabec" "Richard" -9.53704879633815 1.16210494950065
"145" "6185" "Brázdil" "Milan" -6.32944585439342 -1.00263606167135
"146" "6186" "Èernoch" "Marek" 10.5851519858377 0.497306268346514
"147" "6187" "Èihák" "Pavel" -8.64885678523144 -2.93814972574229
"148" "6188" "Èíp" "René" 13.865964992278 -17.2099390357101
"149" "6189" "Dobešová" "Ivana" -7.79342139382893 4.99763248783711
"150" "6190" "Faltýnek" "Jaroslav" -14.4752070963211 -0.747666262805207
"151" "6191" "Fiedler" "Karel" 9.75991987580711 -0.724242200375807
"152" "6192" "Fichtner" "Matìj" -7.98922724474512 1.44918793362757
"153" "6193" "Gabal" "Ivan" -9.81180558151736 4.13988391603662
"154" "6194" "Havíø" "Pavel" -9.74622932212461 -2.80377587662375
"155" "6195" "Hnyková" "Jana" 9.55865669850773 -3.2366218839145
"156" "6196" "Holeèek" "Jiøí" -7.82483246234868 -0.880391642495903
"157" "6197" "Holeèek" "Radim" 15.8131544081181 14.3440060113219
"158" "6198" "Holík" "Jaroslav" 13.0365814827841 0.909039532528464
"159" "6199" "Chalupa" "Bohuslav" -11.1192990409612 3.37737974189606
"160" "6200" "Chovanec" "Milan" -6.67641626078575 -1.47955650379973
"161" "6201" "Janulík" "Miloslav" -11.1737257902844 3.25966548392257
"162" "6202" "Jermanová" "Jaroslava" -9.42315328882853 -1.19892400620818
"163" "6203" "Jourová" "Vìra" -4.06677608180989 -1.10744811017292
"164" "6204" "Junek" "Jiøí" -7.74204348352348 5.99977554787256
"165" "6205" "Jureèka" "Marian" -2.51806847567001 1.68424528168864
"166" "6206" "Kailová" "Zuzana" -11.6526929030539 1.55272587691434
"167" "6207" "Kaòkovský" "Vít" -12.9144342113812 6.76990176009294
"168" "6208" "Karamazov" "Simeon" 13.364330175746 8.07242683134161
"169" "6209" "Kasal" "David" -13.305232878394 4.66121699246308
"170" "6210" "Klaška" "Jaroslav" -7.25408124390856 2.53696965794196
"171" "6211" "Kolovratník" "Martin" -9.68420516452483 3.79720105616828
"172" "6212" "Koøenek" "Petr" -9.9444579224304 -3.61067933310501
"173" "6213" "Koubek" "Jiøí" 15.1781671015265 17.4923241787765
"174" "6214" "Kováøová" "Vìra" 12.9024439229312 15.6899473966607
"175" "6215" "Kubíèek" "Roman" -15.0163924527091 0.603712719908919
"176" "6216" "Kuèera" "Michal" 12.7455438301482 13.3399868995236
"177" "6217" "Kudela" "Petr" -4.22668506328047 5.14207395128141
"178" "6218" "Lank" "Martin" 8.20386266633257 -3.62195469783048
"179" "6219" "Lorencová" "Jana" -11.3103130483533 0.98373631044552
"180" "6220" "Mackovík" "Stanislav" 12.7379229004701 -11.868881930142
"181" "6221" "Maxová" "Radka" -8.86114938229232 1.05989603154379
"182" "6222" "Mihola" "Jiøí" -10.9989507395998 4.26157679143665
"183" "6223" "Nohavová" "Alena" 11.3069669674672 -18.6189182859204
"184" "6224" "Ondráèek" "Zdenìk" 11.6395033944174 -17.8669689719992
"185" "6225" "Pastuchová" "Jana" -12.8560339041312 4.18748971595192
"186" "6226" "Sedláèek" "Jan" -14.4654415111199 -0.962218625895759
"187" "6227" "Pavera" "Herbert" 11.353495994178 14.4109865215727
"188" "6228" "Pìnèíková" "Marie" 11.307569826503 -17.8863656224471
"189" "6229" "Petera" "Miloš" -3.40868983714567 0.569074520068099
"190" "6230" "Pfléger" "Stanislav" -14.1688233941729 1.29083754340367
"191" "6231" "Pilný" "Ivan" -5.31395005193968 5.59204675640756
"192" "6232" "Pleticha" "Lukáš" -9.19797081881489 -2.23999087693473
"193" "6233" "Pojezný" "Ivo" 12.9448200269967 -18.9454146516023
"194" "6234" "Pražák" "Karel" 6.11833289319412 -3.88611552458113
"195" "6235" "Procházka" "Roman" -12.6473235314732 -0.672304836191027
"196" "6236" "Schwarz" "Bronislav" -13.2036372549799 2.89385122749944
"197" "6237" "Soukup" "Zdenìk" -15.2280415525179 0.689273448414844
"198" "6238" "Stupèuk" "Štìpán" -12.8791294583555 -2.85872456679643
"199" "6239" "Toufar" "Lubomír" -11.1215434280273 -0.322162462674543
"200" "6240" "Tureèek" "Karel" 9.13482487904698 11.2106687569122
"201" "6246" "Kott" "Josef" -13.0754007670393 2.87180734118388
"202" "6268" "Gabrhel" "Vlastimil" -10.4536578326322 -2.67082713511532
"203" "6279" "Luzar" "Leo" 6.32153168609701 -10.1706400127228
"204" "6280" "Plíšek" "Martin" 9.94468906347226 12.3304162651816
"205" "6284" "Syblík" "Zdenìk" -9.21997822438268 -1.12932857417141
"206" "6288" "Šánová" "Zuzana" -5.05866686513478 1.516284056318
"207" "68" "Kluèka" "Václav" -11.6966208743313 -0.205218249756348
