"normals.1" "normals.2" "parameters.Parameter" "parameters.Loss" "parameters.Direction" "loss_function.Parameter1" "loss_function.Loss1" "loss_function.Parameter_1" "loss_function.Loss_1" "weights.w1" "weights.w2"
"55016bd1273a3961a603d2c8" 0.594781019093677 0.0966497728431974 -17.6964537840186 139.179452999908 1 -17.6964537840186 139.179452999908 25.2468458359509 483.258457302775 0.741496598639456 0.256880733944954
"55016bd2273a3961a603d3f8" -7.70797612460231 -3.414209659274 -195.713242439256 1054.00377422522 1 -195.713242439256 1054.00377422522 217.464187225857 26242.6183207297 0.91156462585034 0.776119402985075
"55016bd2273a3961a603d528" -9.5926641830711 -1.99716692657714 128.720732454444 170.48027702116 1 128.720732454444 170.48027702116 253.900296587363 37376.316241316 0.925170068027211 0.911764705882353
"55016bd3273a3961a603d658" -1.9349101729507 -4.14772657717528 -100.551225342227 257.15621201638 1 -100.551225342227 257.15621201638 60.463556996286 3316.58020348938 0.91156462585034 0.298507462686567
"55016bd3273a3961a603d788" 1.04618475152392 2.10018793970492 61.8822256488169 122.008739615203 1 61.8822256488169 122.008739615203 -32.7947107720124 954.88982730949 0.938775510204082 0.159420289855073
"55016bd3273a3961a603d8b8" 0 0 2360.67981052625 0 1 2360.67981052625 0 -5278.64034354535 0 0.904761904761905 0
"55016bd4273a3961a603d9e8" 0.296307076211461 -0.414275697148336 18.0968585290423 3.19813815270733 1 18.0968585290423 3.19813815270733 -8.67890439368107 51.1564498067024 0.952380952380952 0.0285714285714286
"55016bd4273a3961a603db18" 10.3592768616255 1.26840487335509 -30.4347811821397 524.097636034068 1 -30.4347811821397 524.097636034068 -285.984270638416 41644.9586168386 0.986394557823129 0.868965517241379
"55016bd5273a3961a603dc48" -8.02941614192718 -1.062135044612 -49.6530839226236 274.265561253562 1 -49.6530839226236 274.265561253562 230.593887565349 25873.6957196079 0.857142857142857 0.777777777777778
"55016bd5273a3961a603dd78" -9.2712900200346 -0.418958211353666 -152.220136626421 975.742038872305 1 -152.220136626421 975.742038872305 263.66843929288 33741.5385949541 0.959183673469388 0.794326241134752
"55016bd6273a3961a603dea8" 1.06037728152504 2.73309691642161 68.0299279203721 141.581978159509 1 68.0299279203721 141.581978159509 -33.8202356994926 1149.95861411263 0.965986394557823 0.169014084507042
"55016bd6273a3961a603dfd8" -8.77262576771551 1.83051857351397 -187.258606407906 218.743054609231 1 -187.258606407906 218.743054609231 249.023049916125 30126.1431478791 0.965986394557823 0.704225352112676
"55016bd7273a3961a603e108" 0.123359608642313 0.0162596035969749 5.82532654812898 1.65477428125889 1 5.82532654812898 1.65477428125889 -3.71186121235223 7.9005178931392 0.965986394557823 0.0140845070422535
"55016bd7273a3961a603e238" 10.2559875292242 1.30592997077623 -40.3563970483937 0 1 -40.3563970483937 0 -287.706725610735 40222.3769455127 0.972789115646258 0.839160839160839
"55016bd8273a3961a603e368" 10.2559875292242 1.30592997077623 -40.3563970483937 0 1 -40.3563970483937 0 -287.706725610735 40222.3769455127 0.972789115646258 0.839160839160839
"55016bd8273a3961a603e498" 10.0558904365538 1.18502875510717 93.3509818199391 296.611881237875 1 93.3509818199391 296.611881237875 -282.278856439732 38845.8408330241 0.972789115646258 0.825174825174825
"55016bd9273a3961a603e5c8" 7.10567584274353 0.0852290176516485 206.052824965683 1873.04232511861 1 206.052824965683 1873.04232511861 -203.941115865234 21087.5042748982 0.972789115646258 0.643356643356643
"55016bd9273a3961a603e6f8" 8.64796195388215 0.366085380840234 181.714752121829 1350.7018816016 1 181.714752121829 1350.7018816016 -247.525283634244 29828.9650348501 0.972789115646258 0.741258741258741
"55016bda273a3961a603e828" 5.34561994017969 -3.74707039907616 189.613547882192 468.76140981635 1 189.613547882192 468.76140981635 -153.227605993557 13231.0477752232 0.897959183673469 0.515151515151515
"55016bda273a3961a603e958" 0.456227184419107 -0.309535557365418 23.9873395188208 33.8486268973958 1 23.9873395188208 33.8486268973958 -13.4692973711481 120.007050013131 0.945578231292517 0.0575539568345323
"55016bdb273a3961a603ea88" 8.05496390561746 3.02849500506851 218.078703171465 1100.0193324951 1 218.078703171465 1100.0193324951 -232.111321002618 28099.9021891465 0.945578231292517 0.762589928057554
"55016bdb273a3961a603ebb8" 1.4778064998531 2.29689130366527 74.0268662443242 373.199155473795 1 74.0268662443242 373.199155473795 -45.7152250453147 1669.53834373157 0.931972789115646 0.233576642335766
"55016bdb273a3961a603ece8" 0.0681741582787621 0.198115580441005 -2.28747211482687 11.038764486237 -1 5.09140273775306 12.0184693973924 -2.28747211482687 11.038764486237 0.938775510204082 0.0434782608695652
"55016bdc273a3961a603ee18" 0.177910953662793 0.641842261083362 15.192574073875 12.9800802864847 1 15.192574073875 12.9800802864847 -6.18984662855452 54.7885368978354 0.938775510204082 0.0434782608695652
"55016bdc273a3961a603ef48" -1.82516722448894 -4.09247945403621 -95.1327802723134 101.964046236774 1 -95.1327802723134 101.964046236774 57.3489224902254 2971.04911076887 0.857142857142857 0.285714285714286
"55016bdd273a3961a603f078" 0 0 2360.67981052625 0 1 2360.67981052625 0 -5278.64034354535 0 0.884353741496599 0
"55016bdd273a3961a603f1a8" 0 0 2360.67981052625 0 1 2360.67981052625 0 -5278.64034354535 0 0.884353741496599 0
"55016bde273a3961a603f2d8" 0.331811341699483 0.378861030088548 -10.1551157508732 42.9309731688567 1 -10.1551157508732 42.9309731688567 15.6151264263604 205.229100635452 0.768707482993197 0.15929203539823
"55016bde273a3961a603f408" -0.322361645229529 -0.193481267035131 9.77451046508483 23.6266132164848 1 9.77451046508483 23.6266132164848 -15.2732900542316 130.375414218553 0.91156462585034 0.0895522388059702
"55016bdf273a3961a603f538" -9.64803722719357 -0.892774140435333 170.102932340543 220.517533416205 1 170.102932340543 220.517533416205 270.693118429688 36432.2405151082 0.931972789115646 0.846715328467153
"55016bdf273a3961a603f668" -7.10479243623144 -0.703739645324292 -192.859542047608 1174.94559373449 1 -192.859542047608 1174.94559373449 204.372318058521 21192.1105340801 0.904761904761905 0.676691729323308
"55016be0273a3961a603f798" 0.126239886936042 0.181646744673025 7.28293397610194 0.749826868904382 1 7.28293397610194 0.749826868904382 -3.95741163483471 10.5509971088934 0.931972789115646 0.0145985401459854
"55016be0273a3961a603f8c8" -0.065495807062409 -0.348423524213516 2.1764108056954 41.354383454963 1 2.1764108056954 41.354383454963 1.09683937805045 113.070233796496 0.625850340136054 0.608695652173913
"55016be1273a3961a603f9f8" 0.854629531713845 1.06188865301708 42.8815385390715 147.446322943147 1 42.8815385390715 147.446322943147 -26.2894811391983 505.503367318378 0.925170068027211 0.132352941176471
"55016be1273a3961a603fb28" 9.71432372751591 0.888192395902816 87.2058702691079 0 1 87.2058702691079 0 -274.572706073558 36694.8931333299 0.931972789115646 0.832116788321168
"55016be1273a3961a603fc58" 9.71432372751591 0.888192395902816 87.2058702691079 0 1 87.2058702691079 0 -274.572706073558 36694.8931333299 0.931972789115646 0.832116788321168
"55016be2273a3961a603fd88" 0 0 2360.67981052625 0 1 2360.67981052625 0 -5278.64034354535 0 0.931972789115646 0
"55016be3273a3961a603feb8" 7.74818366827482 -0.50478916802802 187.611902026641 733.073828004509 1 187.611902026641 733.073828004509 -222.039196918417 24264.4679239018 0.918367346938776 0.681481481481481
"55016be3273a3961a603ffe8" -6.3891867392781 -2.39478186658907 -205.174251368749 1136.45790107526 1 -205.174251368749 1136.45790107526 186.138029431983 18220.3005112262 0.91156462585034 0.641791044776119
"55016be4273a3961a6040118" 4.72955416178307 3.14917245032852 170.331337382883 689.060465010493 1 170.331337382883 689.060465010493 -140.334436536843 10868.778004719 0.931972789115646 0.496350364963504
"55016be4273a3961a6040248" 0.0968549805099569 0.00111842305088382 -2.90680967335519 0.102503768307131 1 -2.90680967335519 0.102503768307131 4.62808387744195 7.48414407081841 0.945578231292517 0.0143884892086331
"55016be5273a3961a6040378" 6.68713688877723 2.93669009294473 221.73442836775 1046.47816696621 1 221.73442836775 1046.47816696621 -195.202956049077 19619.4324822035 0.945578231292517 0.633093525179856
"55016be5273a3961a60404a8" 6.7640789514024 3.06366917631212 213.761672974061 1466.85242122115 1 213.761672974061 1466.85242122115 -196.673675485422 20266.2188999381 0.945578231292517 0.661870503597122
"55016be6273a3961a60405d8" -8.54153274521721 0.0955339074249315 -171.922775623053 1140.538117359 1 -171.922775623053 1140.538117359 243.893331668661 29304.5751688648 0.945578231292517 0.748201438848921
"55016be6273a3961a6040708" 8.92029651664107 0.15162247359968 165.498912065462 762.307783714976 1 165.498912065462 762.307783714976 -254.111597744825 31886.4097770604 0.931972789115646 0.788321167883212
"55016be7273a3961a6040838" 3.51828436775029 0.354901562194703 143.885860781281 980.325907342918 1 143.885860781281 980.325907342918 -103.409733942695 5983.78234915185 0.938775510204082 0.391304347826087
"55016be7273a3961a6040968" -8.77055533023 -0.0473855751869575 -166.500388506316 988.676973460262 1 -166.500388506316 988.676973460262 249.996521926747 30695.2476747998 0.945578231292517 0.762589928057554
"55016be8273a3961a6040a98" 7.86202061759154 -0.827759611182682 176.342640637415 1512.01841300301 1 176.342640637415 1512.01841300301 -224.336715289078 25353.2228409315 0.945578231292517 0.705035971223022
"55016be8273a3961a6040bcc" 3.13050024683991 1.18388917519377 124.773803474171 663.710947418345 1 124.773803474171 663.710947418345 -92.99317151577 4839.90509664536 0.945578231292517 0.345323741007194
"55016be9273a3961a6040cfc" 0.0710839876919779 0.137512083248145 4.45412600615997 1.9101172405346 1 4.45412600615997 1.9101172405346 -2.30400020430419 4.87654354661331 0.945578231292517 0.0143884892086331
"55016be9273a3961a6040e2c" -5.95650271058133 -3.93005011295217 -197.971534580307 849.53576091992 1 -197.971534580307 849.53576091992 175.443351776729 16387.9059692753 0.925170068027211 0.602941176470588
"55016bea273a3961a6040f5c" 8.41346315594141 0.890287702626159 186.385912972252 1034.63220889688 1 186.385912972252 1034.63220889688 -241.704053544896 28486.7062630894 0.938775510204082 0.739130434782609
"55016bea273a3961a604108c" 0.327363760700445 0.336626202231184 17.3234591562386 16.2748071211503 1 17.3234591562386 16.2748071211503 -10.0583070957975 66.4241872008579 0.938775510204082 0.0434782608695652
"55016beb273a3961a60411bc" 4.64072555823228 4.32405352123786 158.326976359009 277.046699802099 1 158.326976359009 277.046699802099 -139.015755295175 10889.8626000131 0.945578231292517 0.474820143884892
"55016beb273a3961a60412ec" 4.78096343378396 4.5215637086111 162.078042479931 216.398887294477 1 162.078042479931 216.398887294477 -143.183790776487 11605.3178928522 0.938775510204082 0.492753623188406
"55016bec273a3961a604141c" 0 0 2360.67981052625 0 1 2360.67981052625 0 -5278.64034354535 0 0.925170068027211 0
"55016bec273a3961a604154c" -9.81368318587634 -0.93520391469667 239.317131816381 251.754403408415 1 239.317131816381 251.754403408415 273.800049707248 37466.481748508 0.952380952380952 0.857142857142857
"55016bed273a3961a604167c" 9.82463794978278 0.799345405065192 96.1891612202488 0 1 96.1891612202488 0 -279.455052058249 36864.5953945529 0.952380952380952 0.814285714285714
"55016bed273a3961a60417ac" 7.62486866370177 -1.0794832669736 173.447451099763 1506.19583282323 1 173.447451099763 1506.19583282323 -217.824573960462 23658.0334074145 0.952380952380952 0.671428571428571
"55016bed273a3961a60418dc" 1.19432030288414 2.77652385176068 71.7677252815477 175.238439661888 1 71.7677252815477 175.238439661888 -37.7487956345666 1327.64784355779 0.952380952380952 0.185714285714286
"55016bee273a3961a6041a0c" 0 0 -5278.64034354535 0 1 -5278.64034354535 0 2360.67981052625 0 0.931972789115646 0
"55016bee273a3961a6041b3c" 1.04850719646319 2.74857677968166 68.2995308116422 132.645723800937 1 68.2995308116422 132.645723800937 -33.4839175360046 1142.39676074961 0.959183673469388 0.170212765957447
"55016bef273a3961a6041c6c" -9.95238694486864 -0.930026836549955 216.605609513882 189.03222467947 1 216.605609513882 189.03222467947 279.210994865213 38044.5783717614 0.959183673469388 0.836879432624113
"55016bef273a3961a6041d9c" 1.37432450360119 2.56898664986005 71.370239182582 258.653539423877 1 71.370239182582 258.653539423877 -42.8886465958426 1478.2538728379 0.952380952380952 0.2
"55016bf0273a3961a6041ecc" 9.88705300748273 0.849915072170404 98.5138945874247 0 1 98.5138945874247 0 -280.365065650182 37336.7309817189 0.952380952380952 0.814285714285714
"55016bf0273a3961a6041ffc" -9.12020842670942 -1.20024621751188 -162.271019533193 750.60889431378 1 -162.271019533193 750.60889431378 260.079387869827 32709.4622518548 0.945578231292517 0.79136690647482
"55016bf1273a3961a604212c" 7.34062359353796 -1.51787122102667 205.565029259489 1663.2637334023 1 205.565029259489 1663.2637334023 -209.39506814807 22278.1212068148 0.965986394557823 0.647887323943662
"55016bf1273a3961a604225c" 7.79679200504138 -1.25320543652678 174.781161523926 1492.06814673172 1 174.781161523926 1492.06814673172 -222.395858485187 24737.9931180248 0.965986394557823 0.676056338028169
"55016bf2273a3961a604238c" -8.34823663530323 -0.00635990948716491 -155.379891490426 1596.62465957296 1 -155.379891490426 1596.62465957296 237.323867921663 28318.6366644219 0.945578231292517 0.762589928057554
"55016bf2273a3961a60424bc" 6.77395920588781 -2.48481109989577 226.764360260041 915.306299240175 1 226.764360260041 915.306299240175 -193.589828145524 19279.9124943883 0.959183673469388 0.581560283687943
"55016bf3273a3961a60425ec" 4.60731580906384 -4.25043929011407 182.509469432539 263.022844465933 1 182.509469432539 263.022844465933 -132.442276973288 10077.6935700908 0.965986394557823 0.394366197183099
"55016bf3273a3961a604271c" 0 0 -5278.64034354535 0 1 -5278.64034354535 0 2360.67981052625 0 0.945578231292517 0
"55016bf3273a3961a604284c" 0 0 -5278.64034354535 0 1 -5278.64034354535 0 2360.67981052625 0 0.959183673469388 0
"55016bf4273a3961a604297c" 8.83316080719367 -0.509352221203012 164.218707000587 1025.19188065468 1 164.218707000587 1025.19188065468 -251.307767592098 30817.6726345656 0.965986394557823 0.746478873239437
"55016bf4273a3961a6042aac" 6.32301979631331 -3.97959104417875 224.877069651935 569.619717422733 1 224.877069651935 569.619717422733 -180.827004837522 17374.2540430247 0.965986394557823 0.535211267605634
"55016bf5273a3961a6042bdc" 7.7833508030212 -3.03671424728796 219.762423979758 496.989392507997 1 219.762423979758 496.989392507997 -220.62132928441 24617.2298091718 0.965986394557823 0.633802816901408
"55016bf5273a3961a6042d0c" 1.34624303406165 0.162841711651256 3.02636839077838 0 1 3.02636839077838 0 -40.3546754306127 728.262741690546 0.578231292517007 0.188235294117647
"55016bf6273a3961a6042e3c" -7.75009617580968 -0.862695976128391 -211.736703797936 1720.73322727303 1 -211.736703797936 1720.73322727303 222.889471934593 24728.8697289186 0.965986394557823 0.690140845070423
"55016bf6273a3961a6042f6c" 0 0 2360.67981052625 0 1 2360.67981052625 0 -5278.64034354535 0 0.965986394557823 0
