"id" "family_name" "given_name" "1" "2"
"5477" "Lesensk·" "VladimÌra" -34.0104825255941 -11.651117180617
"5485" "Novosad" "Frantiöek" -37.297838982949 -12.2223912908805
"5486" "OhlÌdal" "Ivan" -33.5837913156224 -10.2453330111862
"5487" "Petr˘" "Ji¯Ì" -37.7043883464331 -9.63997575808686
"5490" "Ploc" "Pavel" -33.449869931042 -8.99050818639838
"5495" "R·dl" "Aleö" 22.3827622976167 2.14003073470865
"5501" "Sivera" "Frantiöek" 27.2450555713893 0.721634371558869
"5505" "Svoboda" "Pavel" 25.9545554181637 -1.01980648002527
"5506" "äidlo" "Karel" -39.5914464697956 20.9585905772553
"5507" "äincl" "Ladislav" -32.1182828651582 -6.90561659614876
"5508" "älajs" "V·clav" -4.14820215439523 -0.754908769839129
