"voter_id" "distance"
"5509a8fb273a3904f6e71a66" 134.201283158029
"5509a8fb273a3904f6e71a6a" 65.5378626614207
"5509a8fb273a3904f6e71a6e" 130.169122625538
"5509a8fb273a3904f6e71a72" 134.50342485539
"5509a8fb273a3904f6e71a76" 196.808011741633
"5509a8fb273a3904f6e71a7a" 132.976038571923
"5509a8fb273a3904f6e71a7e" 185.446587951173
"5509a8fb273a3904f6e71a82" 180.678463301072
"5509a8fc273a3904f6e71a86" 178.794349633196
"5509a8fc273a3904f6e71a8a" 138.403791528003
"5509a8fc273a3904f6e71a8e" 133.484624125787
"5509a8fc273a3904f6e71a92" 133.77543103589
"5509a8fc273a3904f6e71a96" 188.535546755649
"5509a8fc273a3904f6e71a9a" 184.863287138195
"5509a8fc273a3904f6e71a9e" 118.600254484248
"5509a8fc273a3904f6e71aa2" 131.400100016759
"5509a8fc273a3904f6e71aa6" 122.724862597448
"5509a8fc273a3904f6e71aaa" 133.224657184939
"5509a8fc273a3904f6e71aae" 172.033939362648
"5509a8fc273a3904f6e71ab2" 134.625374479708
"5509a8fc273a3904f6e71ab6" 144.605056128095
"5509a8fc273a3904f6e71aba" 134.596565586525
"5509a8fc273a3904f6e71abe" 130.060578326304
"5509a8fd273a3904f6e71ac2" 211.166288958833
"5509a8fd273a3904f6e71ac6" 135.936035179773
"5509a8fd273a3904f6e71aca" 133.70551539613
"5509a8fd273a3904f6e71ace" 83.8185424371192
"5509a8fd273a3904f6e71ad2" 160.308466139765
"5509a8fd273a3904f6e71ad6" 124.584675231752
"5509a8fd273a3904f6e71ada" 176.882682417778
"5509a8fd273a3904f6e71ade" 128.947014044597
"5509a8fd273a3904f6e71ae2" 134.512284919698
"5509a8fd273a3904f6e71ae6" 201.482950733826
"5509a8fd273a3904f6e71aea" 132.570843946051
"5509a8fd273a3904f6e71aee" 133.360808590688
"5509a8fd273a3904f6e71af2" 133.259250560793
"5509a8fd273a3904f6e71af6" 193.183075899757
"5509a8fd273a3904f6e71afa" 190.248057884674
"5509a8fe273a3904f6e71b02" 127.898089183166
"5509a8fe273a3904f6e71b06" 140.103310097678
"5509a8fe273a3904f6e71b0a" 126.208328920398
"5509a8fe273a3904f6e71b0e" 196.073101303661
"5509a8fe273a3904f6e71b12" 128.154406812423
"5509a8fe273a3904f6e71b1a" 190.346160619659
"5509a8fe273a3904f6e71b1e" 174.757093119594
"5509a8fe273a3904f6e71b22" 125.023128390755
"5509a8fe273a3904f6e71b26" 196.931070874525
"5509a8fe273a3904f6e71b2a" 168.264894838621
"5509a8fe273a3904f6e71b2e" 179.437294902385
"5509a8fe273a3904f6e71b32" 135.05512852183
"5509a8ff273a3904f6e71b36" 147.663605285596
"5509a8ff273a3904f6e71b3a" 99.5387442594585
"5509a8ff273a3904f6e71b3e" 79.0268363803875
"5509a8ff273a3904f6e71b42" 133.178979417818
"5509a8ff273a3904f6e71b46" 187.561971341667
"5509a8ff273a3904f6e71b4a" 108.44606385915
"5509a8ff273a3904f6e71b4e" 134.007228935393
"5509a8ff273a3904f6e71b52" 137.258391080341
"5509a8ff273a3904f6e71b56" 134.163912414618
"5509a8ff273a3904f6e71b5a" 134.063188677621
"5509a8ff273a3904f6e71b5e" 180.725885444362
"5509a8ff273a3904f6e71b62" 129.953779131453
"5509a8ff273a3904f6e71b66" 136.078284893696
"5509a8ff273a3904f6e71b6a" 128.716580373664
"5509a8ff273a3904f6e71b6e" 188.368737472376
"5509a8ff273a3904f6e71b72" 176.390381150927
"5509a900273a3904f6e71b76" 76.7229608831451
"5509a900273a3904f6e71b7a" 126.755208657541
"5509a900273a3904f6e71b7e" 194.321316194728
"5509a900273a3904f6e71b82" 191.59849324035
"5509a900273a3904f6e71b86" 133.653157318613
"5509a900273a3904f6e71b8a" 189.52745403559
"5509a900273a3904f6e71b8e" 189.56070140187
"5509a900273a3904f6e71b92" 183.622518383743
"5509a900273a3904f6e71b96" 191.524785021233
"5509a900273a3904f6e71b9a" 185.631165330168
"5509a900273a3904f6e71b9e" 134.418228614426
"5509a900273a3904f6e71ba2" 176.10449223401
"5509a900273a3904f6e71ba6" 184.171306005392
"5509a900273a3904f6e71baa" 131.697249754368
"5509a900273a3904f6e71bae" 132.971023573155
"5509a900273a3904f6e71bb2" 136.708003875127
"5509a901273a3904f6e71bb6" 43.7394058636646
"5509a901273a3904f6e71bba" 171.483781574381
"5509a901273a3904f6e71bbe" 131.58519360648
"5509a901273a3904f6e71bc2" 180.205153331323
